--step-length 0.1 --lateral-resolution 0.8 -c /home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.sumocfg --collision.action=warn --duration-log.statisticsRR.txt
Loading configuration... done.
Loading net-file from '/home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.net.xml'... done (52ms).
Loading done.
Simulation started with time: 0.00
Step #0.00 (4ms ~= 25.00*RT, ~8750.00UPS, vehicles TOT 35 ACT 35 BUF 2)       
Step #152.90 (38ms ~= 2.63*RT, ~1315.79UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.00 (29ms ~= 3.45*RT, ~1724.14UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.10 (50ms ~= 2.00*RT, ~1000.00UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.20 (38ms ~= 2.63*RT, ~1315.79UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.30SAL_carflow5.6 has left junction 
 (37ms ~= 2.70*RT, ~1351.35UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.40 (49ms ~= 2.04*RT, ~1020.41UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.50 (27ms ~= 3.70*RT, ~1851.85UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.60 (40ms ~= 2.50*RT, ~1250.00UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.70SAL_carflow3.2 has left junction 
 (56ms ~= 1.79*RT, ~892.86UPS, vehicles TOT 64 ACT 50 BUF 0)      
Step #153.80 (24ms ~= 4.17*RT, ~2083.33UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #153.90 (53ms ~= 1.89*RT, ~943.40UPS, vehicles TOT 64 ACT 50 BUF 0)      
Step #154.00 (39ms ~= 2.56*RT, ~1282.05UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #154.10 (37ms ~= 2.70*RT, ~1351.35UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #154.20 (27ms ~= 3.70*RT, ~1851.85UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #154.30 (51ms ~= 1.96*RT, ~980.39UPS, vehicles TOT 64 ACT 50 BUF 0)      
Step #154.40 (24ms ~= 4.17*RT, ~2083.33UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #154.50 (29ms ~= 3.45*RT, ~1724.14UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #154.60SAL_carflow1.0 has left junction 
 (53ms ~= 1.89*RT, ~943.40UPS, vehicles TOT 64 ACT 50 BUF 0)      
Step #154.70 (40ms ~= 2.50*RT, ~1250.00UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #154.80 (36ms ~= 2.78*RT, ~1388.89UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #154.90 (38ms ~= 2.63*RT, ~1315.79UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.00 (39ms ~= 2.56*RT, ~1282.05UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.10 (25ms ~= 4.00*RT, ~2000.00UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.20 (59ms ~= 1.69*RT, ~847.46UPS, vehicles TOT 64 ACT 50 BUF 0)      
Step #155.30 (41ms ~= 2.44*RT, ~1219.51UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.40 (38ms ~= 2.63*RT, ~1315.79UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.50 (36ms ~= 2.78*RT, ~1388.89UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.60SAL_carflow35.0 has left junction 
 (55ms ~= 1.82*RT, ~909.09UPS, vehicles TOT 64 ACT 50 BUF 0)      
Step #155.70 (39ms ~= 2.56*RT, ~1282.05UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.80 (45ms ~= 2.22*RT, ~1111.11UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #155.90 (40ms ~= 2.50*RT, ~1250.00UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.00 (47ms ~= 2.13*RT, ~1063.83UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.10 (130ms ~= 0.77*RT, ~384.62UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.20 (118ms ~= 0.85*RT, ~423.73UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.30 (73ms ~= 1.37*RT, ~684.93UPS, vehicles TOT 64 ACT 50 BUF 0)      
Step #156.40 (26ms ~= 3.85*RT, ~1923.08UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.50 (45ms ~= 2.22*RT, ~1111.11UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.60 (27ms ~= 3.70*RT, ~1851.85UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.70 (36ms ~= 2.78*RT, ~1388.89UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.80 (35ms ~= 2.86*RT, ~1428.57UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #156.90 (32ms ~= 3.12*RT, ~1562.50UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #157.00 (41ms ~= 2.44*RT, ~1219.51UPS, vehicles TOT 64 ACT 50 BUF 0)     
Step #157.10 (25ms ~= 4.00*RT, ~1960.00UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.20 (35ms ~= 2.86*RT, ~1400.00UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.30 (37ms ~= 2.70*RT, ~1324.32UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.40 (37ms ~= 2.70*RT, ~1324.32UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.50 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.60 (23ms ~= 4.35*RT, ~2130.43UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.70 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.80 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #157.90 (22ms ~= 4.55*RT, ~2227.27UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.00 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.10 (32ms ~= 3.12*RT, ~1531.25UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.20 (28ms ~= 3.57*RT, ~1750.00UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.30 (43ms ~= 2.33*RT, ~1139.53UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.40 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.50 (43ms ~= 2.33*RT, ~1139.53UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.60 (26ms ~= 3.85*RT, ~1884.62UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.70 (37ms ~= 2.70*RT, ~1324.32UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.80 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #158.90 (22ms ~= 4.55*RT, ~2227.27UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.00 (35ms ~= 2.86*RT, ~1400.00UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.10 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.20 (32ms ~= 3.12*RT, ~1531.25UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.30 (37ms ~= 2.70*RT, ~1324.32UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.40 (22ms ~= 4.55*RT, ~2227.27UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.50 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.60 (22ms ~= 4.55*RT, ~2227.27UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.70 (32ms ~= 3.12*RT, ~1531.25UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.80 (29ms ~= 3.45*RT, ~1689.66UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #159.90 (42ms ~= 2.38*RT, ~1166.67UPS, vehicles TOT 64 ACT 49 BUF 0)     
Step #160.00 (38ms ~= 2.63*RT, ~1315.79UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.10 (32ms ~= 3.12*RT, ~1562.50UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.20 (27ms ~= 3.70*RT, ~1851.85UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.30 (34ms ~= 2.94*RT, ~1470.59UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.40 (37ms ~= 2.70*RT, ~1351.35UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.50 (25ms ~= 4.00*RT, ~2000.00UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.60 (44ms ~= 2.27*RT, ~1136.36UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.70 (23ms ~= 4.35*RT, ~2173.91UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.80 (23ms ~= 4.35*RT, ~2173.91UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #160.90 (45ms ~= 2.22*RT, ~1111.11UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.00 (26ms ~= 3.85*RT, ~1923.08UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.10 (34ms ~= 2.94*RT, ~1470.59UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.20 (31ms ~= 3.23*RT, ~1612.90UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.30 (25ms ~= 4.00*RT, ~2000.00UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.40SAL_carflow35.3 has left junction 
 (34ms ~= 2.94*RT, ~1470.59UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.50 (34ms ~= 2.94*RT, ~1470.59UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.60 (29ms ~= 3.45*RT, ~1724.14UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.70 (40ms ~= 2.50*RT, ~1250.00UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.80 (24ms ~= 4.17*RT, ~2083.33UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #161.90 (40ms ~= 2.50*RT, ~1250.00UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #162.00 (36ms ~= 2.78*RT, ~1388.89UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #162.10 (35ms ~= 2.86*RT, ~1428.57UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #162.20 (38ms ~= 2.63*RT, ~1315.79UPS, vehicles TOT 65 ACT 50 BUF 0)     
Step #162.30 (72ms ~= 1.39*RT, ~680.56UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #162.40 (23ms ~= 4.35*RT, ~2130.43UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #162.50SAL_carflow27.1 has left junction 
 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #162.60 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #162.70SAL_carflow26.2 has left junction 
 (25ms ~= 4.00*RT, ~1960.00UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #162.80SAL_carflow35.1 has left junction 
 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #162.90 (32ms ~= 3.12*RT, ~1531.25UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.00 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.10 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.20 (23ms ~= 4.35*RT, ~2130.43UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.30 (32ms ~= 3.12*RT, ~1531.25UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.40 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.50 (36ms ~= 2.78*RT, ~1361.11UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.60 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.70 (23ms ~= 4.35*RT, ~2130.43UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.80 (24ms ~= 4.17*RT, ~2041.67UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #163.90 (37ms ~= 2.70*RT, ~1324.32UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #164.00 (68ms ~= 1.47*RT, ~720.59UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #164.10 (75ms ~= 1.33*RT, ~653.33UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #164.20SAL_carflow35.2 has left junction 
 (114ms ~= 0.88*RT, ~429.82UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #164.30 (74ms ~= 1.35*RT, ~662.16UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #164.40 (69ms ~= 1.45*RT, ~710.14UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #164.50 (119ms ~= 0.84*RT, ~411.76UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #164.60SAL_carflow10.1 has left junction 
 (50ms ~= 2.00*RT, ~980.00UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #164.70 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #164.80 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #164.90 (34ms ~= 2.94*RT, ~1441.18UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #165.00 (25ms ~= 4.00*RT, ~1960.00UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #165.10 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #165.20 (35ms ~= 2.86*RT, ~1400.00UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #165.30 (28ms ~= 3.57*RT, ~1750.00UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #165.40 (54ms ~= 1.85*RT, ~907.41UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #165.50 (65ms ~= 1.54*RT, ~753.85UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #165.60 (40ms ~= 2.50*RT, ~1225.00UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #165.70 (75ms ~= 1.33*RT, ~653.33UPS, vehicles TOT 65 ACT 49 BUF 0)      
Step #165.80 (33ms ~= 3.03*RT, ~1484.85UPS, vehicles TOT 65 ACT 49 BUF 0)     
Step #165.90 (37ms ~= 2.70*RT, ~1297.30UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.00 (44ms ~= 2.27*RT, ~1090.91UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.10SAL_carflow45.0 has left junction 
 (37ms ~= 2.70*RT, ~1297.30UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.20SAL_carflow31.0 has left junction 
 (23ms ~= 4.35*RT, ~2086.96UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.30 (40ms ~= 2.50*RT, ~1200.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.40 (39ms ~= 2.56*RT, ~1230.77UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.50 (33ms ~= 3.03*RT, ~1454.55UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.60 (38ms ~= 2.63*RT, ~1263.16UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.70 (52ms ~= 1.92*RT, ~923.08UPS, vehicles TOT 65 ACT 48 BUF 0)      
Step #166.80 (32ms ~= 3.12*RT, ~1500.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #166.90 (87ms ~= 1.15*RT, ~551.72UPS, vehicles TOT 65 ACT 48 BUF 0)      
Step #167.00 (48ms ~= 2.08*RT, ~1000.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.10 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.20 (34ms ~= 2.94*RT, ~1411.76UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.30 (21ms ~= 4.76*RT, ~2285.71UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.40 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.50 (32ms ~= 3.12*RT, ~1500.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.60 (33ms ~= 3.03*RT, ~1454.55UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.70 (38ms ~= 2.63*RT, ~1263.16UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.80 (41ms ~= 2.44*RT, ~1170.73UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #167.90 (21ms ~= 4.76*RT, ~2285.71UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.00 (33ms ~= 3.03*RT, ~1454.55UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.10 (35ms ~= 2.86*RT, ~1371.43UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.20 (19ms ~= 5.26*RT, ~2526.32UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.30 (29ms ~= 3.45*RT, ~1655.17UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.40 (32ms ~= 3.12*RT, ~1500.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.50 (18ms ~= 5.56*RT, ~2666.67UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.60 (29ms ~= 3.45*RT, ~1655.17UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.70 (19ms ~= 5.26*RT, ~2526.32UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.80 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #168.90 (19ms ~= 5.26*RT, ~2526.32UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.00 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.10 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.20 (20ms ~= 5.00*RT, ~2400.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.30 (29ms ~= 3.45*RT, ~1655.17UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.40 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.50 (19ms ~= 5.26*RT, ~2526.32UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.60 (29ms ~= 3.45*RT, ~1655.17UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.70 (19ms ~= 5.26*RT, ~2526.32UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.80 (29ms ~= 3.45*RT, ~1655.17UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #169.90 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.00 (22ms ~= 4.55*RT, ~2181.82UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.10 (26ms ~= 3.85*RT, ~1846.15UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.20 (20ms ~= 5.00*RT, ~2400.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.30 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.40 (26ms ~= 3.85*RT, ~1846.15UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.50 (37ms ~= 2.70*RT, ~1297.30UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.60 (24ms ~= 4.17*RT, ~2000.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.70SAL_carflow5.7 has left junction 
 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.80 (27ms ~= 3.70*RT, ~1777.78UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #170.90 (21ms ~= 4.76*RT, ~2285.71UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #171.00SAL_carflow1.1 has left junction 
 (20ms ~= 5.00*RT, ~2400.00UPS, vehicles TOT 65 ACT 48 BUF 0)     
Step #171.10SAL_carflow2.2 has left junction 
 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 65 ACT 47 BUF 0)     
Step #171.20 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 65 ACT 47 BUF 0)     
Step #171.30 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 65 ACT 47 BUF 0)     
Step #171.40 (28ms ~= 3.57*RT, ~1714.29UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #171.50 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #171.60 (21ms ~= 4.76*RT, ~2285.71UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #171.70 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #171.80 (32ms ~= 3.12*RT, ~1500.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #171.90 (24ms ~= 4.17*RT, ~2000.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.00 (35ms ~= 2.86*RT, ~1371.43UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.10 (34ms ~= 2.94*RT, ~1411.76UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.20 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.30 (40ms ~= 2.50*RT, ~1200.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.40 (24ms ~= 4.17*RT, ~2000.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.50 (36ms ~= 2.78*RT, ~1333.33UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.60 (35ms ~= 2.86*RT, ~1371.43UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.70SAL_carflow5.6 has left junction 
 (20ms ~= 5.00*RT, ~2400.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.80 (32ms ~= 3.12*RT, ~1500.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #172.90 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.00 (21ms ~= 4.76*RT, ~2285.71UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.10 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.20 (29ms ~= 3.45*RT, ~1655.17UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.30 (21ms ~= 4.76*RT, ~2285.71UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.40 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.50 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.60 (22ms ~= 4.55*RT, ~2181.82UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.70 (29ms ~= 3.45*RT, ~1655.17UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.80SAL_carflow3.1 has left junction 
 (30ms ~= 3.33*RT, ~1600.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #173.90 (20ms ~= 5.00*RT, ~2400.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.00 (32ms ~= 3.12*RT, ~1500.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.10 (31ms ~= 3.23*RT, ~1548.39UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.20 (21ms ~= 4.76*RT, ~2285.71UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.30 (35ms ~= 2.86*RT, ~1371.43UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.40 (33ms ~= 3.03*RT, ~1454.55UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.50SAL_carflow14.1 has left junction 
 (24ms ~= 4.17*RT, ~2000.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.60 (34ms ~= 2.94*RT, ~1411.76UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.70 (32ms ~= 3.12*RT, ~1500.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.80 (33ms ~= 3.03*RT, ~1454.55UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #174.90 (34ms ~= 2.94*RT, ~1411.76UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #175.00 (24ms ~= 4.17*RT, ~2000.00UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #175.10 (34ms ~= 2.94*RT, ~1411.76UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #175.20SAL_carflow3.2 has left junction 
 (33ms ~= 3.03*RT, ~1454.55UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #175.30 (23ms ~= 4.35*RT, ~2086.96UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #175.40 (34ms ~= 2.94*RT, ~1411.76UPS, vehicles TOT 66 ACT 48 BUF 0)     
Step #175.50 (35ms ~= 2.86*RT, ~1342.86UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #175.60 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #175.70 (32ms ~= 3.12*RT, ~1468.75UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #175.80 (22ms ~= 4.55*RT, ~2136.36UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #175.90 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.00 (34ms ~= 2.94*RT, ~1382.35UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.10 (21ms ~= 4.76*RT, ~2238.10UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.20 (33ms ~= 3.03*RT, ~1424.24UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.30 (33ms ~= 3.03*RT, ~1424.24UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.40 (22ms ~= 4.55*RT, ~2136.36UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.50 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.60 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.70 (20ms ~= 5.00*RT, ~2350.00UPS, vehicles TOT 66 ACT 47 BUF 0)     
Step #176.80 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 66 ACT 47 BUF 0)     
